Driver.code,Q1_time,Q2_time,Q3_time,air_temp_mid,avg_lap_time,avg_tyre_life,constructor,driver,driverId,finishing_position,grid_position,humidity_mid,lapTime_best_sec,lapTime_mean_sec,lapTime_std_sec,laps_count,laps_total,num_pit_stops,pit_avg_duration_sec,pit_first_lap,pit_last_lap,pit_min_duration_sec,pit_stop_count,pit_total_duration_sec,points,qualiPosition,race_name,rainfall_mid,round,season,track_temp_mid,weather_airTemp_max,weather_airTemp_mean,weather_airTemp_min,weather_hours,weather_humidity_mean,weather_precip_total,weather_pressure_mean,weather_wind_mean,year,session_type,made_Q2,made_Q3,eliminated_in_Q1,eliminated_in_Q2,eliminated_in_Q3,qualifying_round_reached,pitted,multi_stop,one_stop
SAR,,,,27.2,102.093,11.0,Williams,SAR,sargeant,17.0,20.0,41,104.961,148.0838,26.20478798,5.0,5.0,4,37.255,2.0,21.0,32.715,3.0,111.765,0,20.0,Japanese Grand Prix,False,16,2023,43.1,26.5,23.54166667,19.7,24.0,66.08333333,0.0,1017.829167,9.233333333,2023,race,False,False,False,False,False,1,True,True,False
STR,1:31.181,,,27.2,102.798,10.0,Aston Martin,STR,stroll,18.0,17.0,41,100.379,146.2894,27.89718843,5.0,5.0,2,23.441,14.0,14.0,23.441,1.0,23.441,0,17.0,Japanese Grand Prix,False,16,2023,43.1,26.5,23.54166667,19.7,24.0,66.08333333,0.0,1017.829167,9.233333333,2023,race,False,False,True,False,False,1,True,False,True
TSU,1:30.733,1:30.204,1:30.303,27.2,100.640333,17.33333333,AlphaTauri,TSU,tsunoda,12.0,9.0,41,100.385,146.1654,27.99881943,5.0,5.0,2,23.1355,9.0,30.0,22.944,2.0,46.271,0,9.0,Japanese Grand Prix,False,16,2023,43.1,26.5,23.54166667,19.7,24.0,66.08333333,0.0,1017.829167,9.233333333,2023,race,True,True,False,False,True,3,True,True,False
VER,1:29.878,1:29.964,1:28.877,27.2,98.205847,26.5,Red Bull Racing,VER,max_verstappen,1.0,1.0,41,96.748,144.468,34.1877801,5.0,5.0,2,24.039,16.0,37.0,23.696,2.0,48.078,26,1.0,Japanese Grand Prix,False,16,2023,43.1,26.5,23.54166667,19.7,24.0,66.08333333,0.0,1017.829167,9.233333333,2023,race,True,True,False,False,True,3,True,True,False
ZHO,1:31.398,,,27.2,99.751886,26.0,Alfa Romeo,ZHO,zhou,13.0,19.0,41,100.207,146.7582,26.66121877,5.0,5.0,3,29.74933333,1.0,29.0,24.091,3.0,89.248,0,19.0,Japanese Grand Prix,False,16,2023,43.1,26.5,23.54166667,19.7,24.0,66.08333333,0.0,1017.829167,9.233333333,2023,race,False,False,True,False,False,1,True,True,False
ALB,1:26.118,1:25.707,,31.5,92.592745,28.5,Williams,ALB,albon,13.0,13.0,75,92.71,123.9146667,25.265879,6.0,6.0,3,28.99366667,18.0,44.0,28.747,3.0,86.981,0,14.0,Qatar Grand Prix,False,17,2023,36.8,40.5,32.66666667,27.0,24.0,60.20833333,0.0,1009.795833,8.529166667,2023,race,True,False,False,True,False,2,True,True,False
ALO,1:25.223,1:25.241,1:24.369,31.5,90.85652,19.0,Aston Martin,ALO,alonso,6.0,4.0,75,89.585,122.593,28.52734668,6.0,6.0,3,28.39933333,11.0,44.0,28.373,3.0,85.198,8,4.0,Qatar Grand Prix,False,17,2023,36.8,40.5,32.66666667,27.0,24.0,60.20833333,0.0,1009.795833,8.529166667,2023,race,True,True,False,False,True,3,True,True,False
BOT,1:26.038,1:25.297,1:25.058,31.5,90.593235,19.0,Alfa Romeo,BOT,bottas,8.0,9.0,75,94.03,130.7486,23.14070601,5.0,5.0,3,29.43666667,3.0,39.0,28.946,3.0,88.31,4,9.0,Qatar Grand Prix,False,17,2023,36.8,40.5,32.66666667,27.0,24.0,60.20833333,0.0,1009.795833,8.529166667,2023,race,True,True,False,False,True,3,True,True,False
GAS,1:25.566,1:24.918,1:24.553,31.5,92.328117,19.0,Alpine,GAS,gasly,12.0,7.0,75,90.928,123.394,26.54978303,6.0,6.0,3,31.159,11.0,44.0,28.429,3.0,93.477,0,7.0,Qatar Grand Prix,False,17,2023,36.8,40.5,32.66666667,27.0,24.0,60.20833333,0.0,1009.795833,8.529166667,2023,race,True,True,False,False,True,3,True,True,False
HAM,1:26.076,1:24.381,1:24.305,31.5,93.887477,1.0,Mercedes,HAM,hamilton,19.0,3.0,75,93.4445,99.4192,2.924652804,,,0,,,,,0.0,,0,3.0,Qatar Grand Prix,False,17,2023,36.8,40.5,32.66666667,27.0,24.0,60.20833333,0.0,1009.795833,8.529166667,2023,race,True,True,False,False,True,3,False,False,False
HUL,1:25.904,1:25.783,,31.5,92.79254,14.0,Haas F1 Team,HUL,hulkenberg,16.0,14.0,75,91.008,123.5498333,25.95295404,6.0,6.0,3,32.248,13.0,39.0,28.274,3.0,96.744,0,15.0,Qatar Grand Prix,False,17,2023,36.8,40.5,32.66666667,27.0,24.0,60.20833333,0.0,1009.795833,8.529166667,2023,race,True,False,False,True,False,2,True,True,False
LAW,1:26.635,,,31.5,91.7258,18.66666667,AlphaTauri,LAW,lawson,17.0,17.0,75,94.626,131.1676,21.23732142,5.0,5.0,3,28.722,3.0,39.0,28.171,3.0,86.166,0,18.0,Qatar Grand Prix,False,17,2023,36.8,40.5,32.66666667,27.0,24.0,60.20833333,0.0,1009.795833,8.529166667,2023,race,False,False,True,False,False,1,True,True,False
LEC,1:25.452,1:25.079,1:24.424,31.5,90.70078,19.0,Ferrari,LEC,leclerc,5.0,5.0,75,89.949,122.8296667,27.88750818,6.0,6.0,3,27.87133333,12.0,43.0,27.513,3.0,83.614,10,5.0,Qatar Grand Prix,False,17,2023,36.8,40.5,32.66666667,27.0,24.0,60.20833333,0.0,1009.795833,8.529166667,2023,race,True,True,False,False,True,3,True,True,False
MAG,1:27.046,,,31.5,91.23998,18.66666667,Haas F1 Team,MAG,kevin_magnussen,14.0,18.0,75,93.919,130.8496,21.67075517,5.0,5.0,3,29.34066667,3.0,39.0,28.743,3.0,88.022,0,19.0,Qatar Grand Prix,False,17,2023,36.8,40.5,32.66666667,27.0,24.0,60.20833333,0.0,1009.795833,8.529166667,2023,race,False,False,True,False,False,1,True,True,False
NOR,1:25.131,1:24.685,,31.5,91.371333,28.5,McLaren,NOR,norris,3.0,10.0,75,91.099,123.2825,26.84812111,6.0,6.0,3,27.80733333,13.0,44.0,27.611,3.0,83.422,15,10.0,Qatar Grand Prix,False,17,2023,36.8,40.5,32.66666667,27.0,24.0,60.20833333,0.0,1009.795833,8.529166667,2023,race,True,False,False,True,False,2,True,True,False
OCO,1:25.711,1:24.928,1:24.763,31.5,91.09056,19.0,Alpine,OCO,ocon,7.0,8.0,75,90.547,123.0623333,27.40292941,6.0,6.0,3,29.033,10.0,43.0,28.961,3.0,87.099,6,8.0,Qatar Grand Prix,False,17,2023,36.8,40.5,32.66666667,27.0,24.0,60.20833333,0.0,1009.795833,8.529166667,2023,race,True,True,False,False,True,3,True,True,False
PER,1:25.991,1:25.462,,31.5,91.62064,28.5,Red Bull Racing,PER,perez,10.0,20.0,75,93.391,130.5312,21.03030501,5.0,5.0,3,31.40633333,17.0,43.0,27.808,3.0,94.219,1,13.0,Qatar Grand Prix,False,17,2023,36.8,40.5,32.66666667,27.0,24.0,60.20833333,0.0,1009.795833,8.529166667,2023,race,True,False,False,True,False,2,True,True,False
PIA,1:25.266,1:24.724,1:24.540,31.5,90.0098,28.5,McLaren,PIA,piastri,2.0,6.0,75,89.328,122.3981667,28.95752676,6.0,6.0,3,28.07733333,12.0,43.0,27.489,3.0,84.232,18,6.0,Qatar Grand Prix,False,17,2023,36.8,40.5,32.66666667,27.0,24.0,60.20833333,0.0,1009.795833,8.529166667,2023,race,True,True,False,False,True,3,True,True,False
RUS,1:25.334,1:24.827,1:24.219,31.5,89.952081,19.0,Mercedes,RUS,russell,4.0,2.0,75,93.658,130.6216,20.91076338,5.0,5.0,4,31.18325,1.0,50.0,28.191,4.0,124.733,12,2.0,Qatar Grand Prix,False,17,2023,36.8,40.5,32.66666667,27.0,24.0,60.20833333,0.0,1009.795833,8.529166667,2023,race,True,True,False,False,True,3,True,True,False
SAI,1:25.808,1:25.328,,31.5,96.688319,25.5,Ferrari,SAI,sainz,20.0,12.0,75,93.249,96.4422,2.3310367635,,,0,,,,,0.0,,0,12.0,Qatar Grand Prix,False,17,2023,36.8,40.5,32.66666667,27.0,24.0,60.20833333,0.0,1009.795833,8.529166667,2023,race,True,False,False,True,False,2,False,False,False
SAR,1:26.210,,,31.5,95.425142,20.0,Williams,SAR,sargeant,18.0,15.0,75,93.163,130.272,22.35180051,5.0,5.0,3,29.4045,13.0,26.0,29.373,2.0,58.809,0,16.0,Qatar Grand Prix,False,17,2023,36.8,40.5,32.66666667,27.0,24.0,60.20833333,0.0,1009.795833,8.529166667,2023,race,False,False,True,False,False,1,True,True,False
STR,1:26.345,,,31.5,90.80445,19.0,Aston Martin,STR,stroll,11.0,16.0,75,94.323,130.9704,21.82050338,5.0,5.0,3,28.81366667,3.0,39.0,28.156,3.0,86.441,0,17.0,Qatar Grand Prix,False,17,2023,36.8,40.5,32.66666667,27.0,24.0,60.20833333,0.0,1009.795833,8.529166667,2023,race,False,False,True,False,False,1,True,True,False
TSU,1:26.058,1:25.301,,31.5,93.05358,28.0,AlphaTauri,TSU,tsunoda,15.0,11.0,75,92.306,123.7246667,25.91883747,6.0,6.0,3,27.72866667,9.0,40.0,27.596,3.0,83.186,0,11.0,Qatar Grand Prix,False,17,2023,36.8,40.5,32.66666667,27.0,24.0,60.20833333,0.0,1009.795833,8.529166667,2023,race,True,False,False,True,False,2,True,True,False
VER,1:25.007,1:24.483,1:23.778,31.5,90.0113,19.0,Red Bull Racing,VER,max_verstappen,1.0,1.0,75,89.409,122.203,29.47774936,6.0,6.0,3,28.68733333,17.0,51.0,28.103,3.0,86.062,26,1.0,Qatar Grand Prix,False,17,2023,36.8,40.5,32.66666667,27.0,24.0,60.20833333,0.0,1009.795833,8.529166667,2023,race,True,True,False,False,True,3,True,True,False
ZHO,1:27.432,,,31.5,92.625196,19.0,Alfa Romeo,ZHO,zhou,9.0,19.0,75,93.411,130.4076,21.21358122,5.0,5.0,3,28.88433333,18.0,52.0,28.815,3.0,86.653,2,20.0,Qatar Grand Prix,False,17,2023,36.8,40.5,32.66666667,27.0,24.0,60.20833333,0.0,1009.795833,8.529166667,2023,race,False,False,True,False,False,1,True,True,False
ALB,1:36.315,,,30.4,102.89375,18.66666667,Williams,ALB,albon,9.0,15.0,40,103.803,105.8528,2.602236288,5.0,5.0,2,24.4585,10.0,29.0,24.354,2.0,48.917,2,18.0,United States Grand Prix,False,18,2023,41.5,31.4,25.9875,21.0,24.0,60.875,0.1,1012.3875,13.9875,2023,race,False,False,True,False,False,1,True,True,False
ALO,1:36.268,,,30.4,102.549511,24.5,Aston Martin,ALO,alonso,16.0,19.0,40,103.792,106.372,3.459891111,5.0,5.0,3,24.939,19.0,42.0,24.823,2.0,49.878,0,17.0,United States Grand Prix,False,18,2023,41.5,31.4,25.9875,21.0,24.0,60.875,0.1,1012.3875,13.9875,2023,race,False,False,True,False,False,1,True,True,False
BOT,1:36.082,1:35.858,,30.4,103.171653,28.0,Alfa Romeo,BOT,bottas,12.0,13.0,40,103.389,105.9524,2.858611429,5.0,5.0,2,24.9015,10.0,28.0,24.783,2.0,49.803,0,13.0,United States Grand Prix,False,18,2023,41.5,31.4,25.9875,21.0,24.0,60.875,0.1,1012.3875,13.9875,2023,race,True,False,False,True,False,2,True,True,False
GAS,1:36.158,1:35.496,1:35.089,30.4,102.301865,28.0,Alpine,GAS,gasly,6.0,7.0,40,102.408,104.7848,2.453371497,5.0,5.0,2,24.39,18.0,37.0,23.9,2.0,48.78,8,7.0,United States Grand Prix,False,18,2023,41.5,31.4,25.9875,21.0,24.0,60.875,0.1,1012.3875,13.9875,2023,race,True,True,False,False,True,3,True,True,False
HAM,1:35.091,1:35.240,1:34.862,30.4,101.421326,18.66666667,Mercedes,HAM,hamilton,19.0,3.0,40,102.11,102.8824,1.063382951,5.0,5.0,2,24.782,20.0,38.0,24.648,2.0,49.564,0,3.0,United States Grand Prix,False,18,2023,41.5,31.4,25.9875,21.0,24.0,60.875,0.1,1012.3875,13.9875,2023,race,True,True,False,False,True,3,True,True,False
HUL,1:36.235,,,30.4,102.809372,28.0,Haas F1 Team,HUL,hulkenberg,11.0,18.0,40,104.648,106.737,3.662416347,5.0,5.0,2,25.4405,19.0,34.0,24.308,2.0,50.881,0,16.0,United States Grand Prix,False,18,2023,41.5,31.4,25.9875,21.0,24.0,60.875,0.1,1012.3875,13.9875,2023,race,False,False,True,False,False,1,True,True,False
LEC,1:36.061,1:35.004,1:34.723,30.4,102.214074,28.0,Ferrari,LEC,leclerc,20.0,1.0,40,102.319,102.7526,0.443475253,5.0,5.0,1,23.963,23.0,23.0,23.963,1.0,23.963,0,1.0,United States Grand Prix,False,18,2023,41.5,31.4,25.9875,21.0,24.0,60.875,0.1,1012.3875,13.9875,2023,race,True,True,False,False,True,3,True,False,True
MAG,1:36.009,1:35.880,,30.4,103.20642,18.33333333,Haas F1 Team,MAG,kevin_magnussen,14.0,17.0,40,103.618,106.132,3.129123919,5.0,5.0,2,24.906,10.0,29.0,24.745,2.0,49.812,0,14.0,United States Grand Prix,False,18,2023,41.5,31.4,25.9875,21.0,24.0,60.875,0.1,1012.3875,13.9875,2023,race,True,False,False,True,False,2,True,True,False
NOR,1:35.110,1:35.441,1:34.853,30.4,101.636923,28.0,McLaren,NOR,norris,2.0,2.0,40,101.712,102.1098,0.260040766,5.0,5.0,2,23.758,17.0,34.0,23.361,2.0,47.516,18,2.0,United States Grand Prix,False,18,2023,41.5,31.4,25.9875,21.0,24.0,60.875,0.1,1012.3875,13.9875,2023,race,True,True,False,False,True,3,True,True,False
OCO,1:36.131,1:35.413,1:35.154,30.4,107.4934,6.0,Alpine,OCO,ocon,18.0,8.0,40,104.789,107.4934,2.056244708,5.0,5.0,1,,,,,0.0,,0,8.0,United States Grand Prix,False,18,2023,41.5,31.4,25.9875,21.0,24.0,60.875,0.1,1012.3875,13.9875,2023,race,True,True,False,False,True,3,True,False,False
PER,1:35.989,1:35.679,1:35.173,30.4,101.768173,28.0,Red Bull Racing,PER,perez,4.0,9.0,40,102.175,104.3038,2.367088021,5.0,5.0,2,23.996,17.0,37.0,23.747,2.0,47.992,12,9.0,United States Grand Prix,False,18,2023,41.5,31.4,25.9875,21.0,24.0,60.875,0.1,1012.3875,13.9875,2023,race,True,True,False,False,True,3,True,True,False
PIA,1:36.064,1:35.576,1:35.467,30.4,103.474888,10.0,McLaren,PIA,piastri,17.0,10.0,40,102.705,103.6844,1.454597126,5.0,5.0,1,,,,,0.0,,0,10.0,United States Grand Prix,False,18,2023,41.5,31.4,25.9875,21.0,24.0,60.875,0.1,1012.3875,13.9875,2023,race,True,True,False,False,True,3,True,False,False
RIC,1:36.213,1:35.974,,30.4,103.373784,18.33333333,AlphaTauri,RIC,ricciardo,15.0,14.0,40,103.556,105.6678,2.403969363,5.0,5.0,2,25.4385,22.0,47.0,24.364,2.0,50.877,0,15.0,United States Grand Prix,False,18,2023,41.5,31.4,25.9875,21.0,24.0,60.875,0.1,1012.3875,13.9875,2023,race,True,False,False,True,False,2,True,True,False
RUS,1:36.165,1:35.606,1:35.079,30.4,101.873673,18.66666667,Mercedes,RUS,russell,5.0,5.0,40,101.994,104.0616,2.274906218,5.0,5.0,2,24.163,21.0,39.0,23.969,2.0,48.326,10,5.0,United States Grand Prix,False,18,2023,41.5,31.4,25.9875,21.0,24.0,60.875,0.1,1012.3875,13.9875,2023,race,True,True,False,False,True,3,True,True,False
SAI,1:35.824,1:35.302,1:34.945,30.4,101.71775,28.0,Ferrari,SAI,sainz,3.0,4.0,40,102.583,103.3632,0.7624242257,5.0,5.0,2,23.6705,17.0,35.0,23.668,2.0,47.341,15,4.0,United States Grand Prix,False,18,2023,41.5,31.4,25.9875,21.0,24.0,60.875,0.1,1012.3875,13.9875,2023,race,True,True,False,False,True,3,True,True,False
SAR,1:36.827,,,30.4,102.97125,18.66666667,Williams,SAR,sargeant,10.0,16.0,40,103.736,106.2548,3.265540874,5.0,5.0,2,25.2685,11.0,32.0,24.99,2.0,50.537,1,20.0,United States Grand Prix,False,18,2023,41.5,31.4,25.9875,21.0,24.0,60.875,0.1,1012.3875,13.9875,2023,race,False,False,True,False,False,1,True,True,False
STR,1:36.589,,,30.4,102.097803,28.0,Aston Martin,STR,stroll,7.0,20.0,40,104.207,106.8604,4.553450867,5.0,5.0,2,24.206,20.0,40.0,23.955,2.0,48.412,6,19.0,United States Grand Prix,False,18,2023,41.5,31.4,25.9875,21.0,24.0,60.875,0.1,1012.3875,13.9875,2023,race,False,False,True,False,False,1,True,True,False
TSU,1:35.913,1:35.697,,30.4,102.43706,14.0,AlphaTauri,TSU,tsunoda,8.0,11.0,40,103.084,105.1196,2.485803954,5.0,5.0,3,23.98366667,17.0,54.0,23.472,3.0,71.951,5,11.0,United States Grand Prix,False,18,2023,41.5,31.4,25.9875,21.0,24.0,60.875,0.1,1012.3875,13.9875,2023,race,True,False,False,True,False,2,True,True,False
VER,1:35.346,1:35.008,1:35.081,30.4,101.425903,28.0,Red Bull Racing,VER,max_verstappen,1.0,6.0,40,102.151,103.204,1.339897384,5.0,5.0,2,24.365,16.0,35.0,23.756,2.0,48.73,25,6.0,United States Grand Prix,False,18,2023,41.5,31.4,25.9875,21.0,24.0,60.875,0.1,1012.3875,13.9875,2023,race,True,True,False,False,True,3,True,True,False
ZHO,1:36.052,1:35.698,,30.4,103.23596,27.5,Alfa Romeo,ZHO,zhou,13.0,12.0,40,103.624,105.504,2.064737635,5.0,5.0,2,25.1765,9.0,27.0,24.717,2.0,50.353,0,12.0,United States Grand Prix,False,18,2023,41.5,31.4,25.9875,21.0,24.0,60.875,0.1,1012.3875,13.9875,2023,race,True,False,False,True,False,2,True,True,False
ALB,1:18.828,1:19.147,,25.8,85.33347,35.5,Williams,ALB,albon,9.0,14.0,22,84.37,90.736,9.16435025,5.0,5.0,2,23.68,33.0,34.0,23.68,2.0,23.68,2,14.0,Mexico City Grand Prix,False,19,2023,47.5,25.1,17.1125,12.5,24.0,69.95833333,0.3,1015.383333,8.195833333,2023,race,True,False,False,True,False,2,True,True,False
ALO,1:18.848,1:18.738,,25.8,87.209238,23.5,Aston Martin,ALO,alonso,18.0,13.0,22,85.829,91.626,6.648374501,5.0,5.0,3,22.844,29.0,34.0,22.844,2.0,22.844,0,13.0,Mexico City Grand Prix,False,19,2023,47.5,25.1,17.1125,12.5,24.0,69.95833333,0.3,1015.383333,8.195833333,2023,race,True,False,False,True,False,2,True,True,False
BOT,1:18.429,1:18.016,1:18.032,25.8,86.002014,35.5,Alfa Romeo,BOT,bottas,15.0,9.0,22,84.543,90.9886,9.211758996,5.0,5.0,2,23.638,31.0,34.0,23.638,2.0,23.638,0,9.0,Mexico City Grand Prix,False,19,2023,47.5,25.1,17.1125,12.5,24.0,69.95833333,0.3,1015.383333,8.195833333,2023,race,True,True,False,False,True,3,True,True,False
GAS,1:18.945,1:18.521,,25.8,85.826805,35.5,Alpine,GAS,gasly,11.0,11.0,22,84.249,90.415,9.059037946,5.0,5.0,2,22.627,28.0,34.0,22.627,2.0,22.627,0,11.0,Mexico City Grand Prix,False,19,2023,47.5,25.1,17.1125,12.5,24.0,69.95833333,0.3,1015.383333,8.195833333,2023,race,True,False,False,True,False,2,True,True,False
HAM,1:18.677,1:17.571,1:17.454,25.8,83.821984,23.66666667,Mercedes,HAM,hamilton,2.0,6.0,22,83.887,89.3904,9.113191938,5.0,5.0,2,22.21,24.0,34.0,22.21,2.0,22.21,19,6.0,Mexico City Grand Prix,False,19,2023,47.5,25.1,17.1125,12.5,24.0,69.95833333,0.3,1015.383333,8.195833333,2023,race,True,True,False,False,True,3,True,True,False
HUL,1:18.969,1:18.524,,25.8,86.093074,23.66666667,Haas F1 Team,HUL,hulkenberg,13.0,12.0,22,84.337,90.2868,9.139502569,5.0,5.0,2,23.144,23.0,34.0,23.144,2.0,23.144,0,12.0,Mexico City Grand Prix,False,19,2023,47.5,25.1,17.1125,12.5,24.0,69.95833333,0.3,1015.383333,8.195833333,2023,race,True,False,False,True,False,2,True,True,False
LEC,1:18.401,1:17.901,1:17.166,25.8,83.875393,35.5,Ferrari,LEC,leclerc,3.0,1.0,22,83.383,87.85066667,8.390356147,6.0,6.0,2,22.248,31.0,34.0,22.248,2.0,22.248,15,1.0,Mexico City Grand Prix,False,19,2023,47.5,25.1,17.1125,12.5,24.0,69.95833333,0.3,1015.383333,8.195833333,2023,race,True,True,False,False,True,3,True,True,False
MAG,1:19.163,,,25.8,86.010827,16.0,Haas F1 Team,MAG,kevin_magnussen,19.0,16.0,22,84.395,91.151,9.360268025,5.0,5.0,1,23.642,23.0,23.0,23.642,1.0,23.642,0,17.0,Mexico City Grand Prix,False,19,2023,47.5,25.1,17.1125,12.5,24.0,69.95833333,0.3,1015.383333,8.195833333,2023,race,False,False,True,False,False,1,True,False,True
NOR,1:21.554,,,25.8,84.80909,23.66666667,McLaren,NOR,norris,5.0,17.0,22,84.467,91.3884,9.396033567,5.0,5.0,3,22.9855,11.0,34.0,22.563,3.0,45.971,10,19.0,Mexico City Grand Prix,False,19,2023,47.5,25.1,17.1125,12.5,24.0,69.95833333,0.3,1015.383333,8.195833333,2023,race,False,False,True,False,False,1,True,True,False
OCO,1:19.080,,,25.8,86.041724,35.5,Alpine,OCO,ocon,10.0,15.0,22,86.563,92.1828,5.74732657,5.0,5.0,1,,34.0,34.0,,1.0,0.0,1,16.0,Mexico City Grand Prix,False,19,2023,47.5,25.1,17.1125,12.5,24.0,69.95833333,0.3,1015.383333,8.195833333,2023,race,False,False,True,False,False,1,True,False,True
PER,1:18.553,1:18.124,1:17.423,25.8,93.54051,1.0,Red Bull Racing,PER,perez,20.0,5.0,22,103.446,103.446,4.099168627,1.0,1.0,1,,,,,0.0,,0,5.0,Mexico City Grand Prix,False,19,2023,47.5,25.1,17.1125,12.5,24.0,69.95833333,0.3,1015.383333,8.195833333,2023,race,True,True,False,False,True,3,True,False,False
PIA,1:18.241,1:17.874,1:17.623,25.8,85.421746,23.66666667,McLaren,PIA,piastri,8.0,7.0,22,83.649,89.632,9.207076545,5.0,5.0,2,23.734,25.0,34.0,23.734,2.0,23.734,4,7.0,Mexico City Grand Prix,False,19,2023,47.5,25.1,17.1125,12.5,24.0,69.95833333,0.3,1015.383333,8.195833333,2023,race,True,True,False,False,True,3,True,True,False
RIC,1:18.341,1:17.706,1:17.382,25.8,84.449909,35.5,AlphaTauri,RIC,ricciardo,7.0,4.0,22,83.426,88.251,8.430064104,6.0,6.0,2,22.406,27.0,34.0,22.406,2.0,22.406,6,4.0,Mexico City Grand Prix,False,19,2023,47.5,25.1,17.1125,12.5,24.0,69.95833333,0.3,1015.383333,8.195833333,2023,race,True,True,False,False,True,3,True,True,False
RUS,1:18.893,1:17.673,1:17.674,25.8,85.343507,23.66666667,Mercedes,RUS,russell,6.0,8.0,22,84.136,89.8212,9.035839153,5.0,5.0,2,22.311,26.0,34.0,22.311,2.0,22.311,8,8.0,Mexico City Grand Prix,False,19,2023,47.5,25.1,17.1125,12.5,24.0,69.95833333,0.3,1015.383333,8.195833333,2023,race,True,True,False,False,True,3,True,True,False
SAI,1:18.755,1:18.382,1:17.233,25.8,84.082787,35.5,Ferrari,SAI,sainz,4.0,2.0,22,83.478,88.09616667,8.329024058,6.0,6.0,2,22.067,30.0,34.0,22.067,2.0,22.067,12,2.0,Mexico City Grand Prix,False,19,2023,47.5,25.1,17.1125,12.5,24.0,69.95833333,0.3,1015.383333,8.195833333,2023,race,True,True,False,False,True,3,True,True,False
SAR,,,,25.8,86.00559,23.66666667,Williams,SAR,sargeant,16.0,19.0,22,85.693,91.7434,6.652558854,5.0,5.0,3,23.945,22.0,34.0,23.945,2.0,23.945,0,20.0,Mexico City Grand Prix,False,19,2023,47.5,25.1,17.1125,12.5,24.0,69.95833333,0.3,1015.383333,8.195833333,2023,race,False,False,False,False,False,1,True,True,False
STR,1:19.227,,,25.8,85.901266,33.0,Aston Martin,STR,stroll,17.0,0.0,22,86.305,91.9408,6.162673584,5.0,5.0,3,22.582,30.0,34.0,22.582,2.0,22.582,0,18.0,Mexico City Grand Prix,False,19,2023,47.5,25.1,17.1125,12.5,24.0,69.95833333,0.3,1015.383333,8.195833333,2023,race,False,False,True,False,False,1,True,True,False
TSU,1:18.890,,,25.8,85.943522,35.5,AlphaTauri,TSU,tsunoda,12.0,18.0,22,84.905,91.2694,9.237823136,5.0,5.0,2,30.121,9.0,34.0,30.121,2.0,30.121,0,15.0,Mexico City Grand Prix,False,19,2023,47.5,25.1,17.1125,12.5,24.0,69.95833333,0.3,1015.383333,8.195833333,2023,race,False,False,True,False,False,1,True,True,False
VER,1:18.099,1:17.625,1:17.263,25.8,83.0964,35.5,Red Bull Racing,VER,max_verstappen,1.0,3.0,22,83.339,87.49183333,8.5291285,6.0,6.0,3,22.3995,19.0,34.0,22.372,3.0,44.799,25,3.0,Mexico City Grand Prix,False,19,2023,47.5,25.1,17.1125,12.5,24.0,69.95833333,0.3,1015.383333,8.195833333,2023,race,True,True,False,False,True,3,True,True,False
ZHO,1:19.016,1:18.440,1:18.050,25.8,86.063611,35.5,Alfa Romeo,ZHO,zhou,14.0,10.0,22,84.161,90.5978,9.222226423,5.0,5.0,2,22.817,21.0,34.0,22.817,2.0,22.817,0,10.0,Mexico City Grand Prix,False,19,2023,47.5,25.1,17.1125,12.5,24.0,69.95833333,0.3,1015.383333,8.195833333,2023,race,True,True,False,False,True,3,True,True,False
ALB,1:10.621,1:10.840,,20.7,97.8288,1.0,Williams,ALB,albon,19.0,13.0,56,94.059,100.68119999999999,4.4856996075,,,0,,,,,0.0,,0,15.0,São Paulo Grand Prix,False,20,2023,49.1,21.1,17.5625,14.8,24.0,81.0,0.3,1016.1125,13.375,2023,race,True,False,False,True,False,2,False,False,False
ALO,1:10.557,1:10.237,1:11.387,20.7,76.498906,23.66666667,Aston Martin,ALO,alonso,3.0,4.0,56,75.925,345.822,581.2687694,6.0,6.0,4,22.17366667,1.0,47.0,18.487,4.0,66.521,15,4.0,São Paulo Grand Prix,False,20,2023,49.1,21.1,17.5625,14.8,24.0,81.0,0.3,1016.1125,13.375,2023,race,True,True,False,False,True,3,True,True,False
BOT,1:10.955,,,20.7,77.178484,19.5,Alfa Romeo,BOT,bottas,16.0,18.0,56,77.239,346.889,593.2710426,6.0,6.0,4,22.4045,1.0,18.0,20.732,3.0,44.809,0,18.0,São Paulo Grand Prix,False,20,2023,49.1,21.1,17.5625,14.8,24.0,81.0,0.3,1016.1125,13.375,2023,race,False,False,True,False,False,1,True,True,False
GAS,1:10.793,1:10.567,,20.7,76.11475,23.66666667,Alpine,GAS,gasly,7.0,15.0,56,76.677,346.5151667,594.3532591,6.0,6.0,4,23.13366667,1.0,46.0,20.523,4.0,69.401,6,13.0,São Paulo Grand Prix,False,20,2023,49.1,21.1,17.5625,14.8,24.0,81.0,0.3,1016.1125,13.375,2023,race,True,False,False,True,False,2,True,True,False
HAM,1:10.604,1:10.266,1:11.469,20.7,76.936375,23.66666667,Mercedes,HAM,hamilton,8.0,5.0,56,76.481,346.0725,581.0650662,6.0,6.0,4,22.05533333,1.0,46.0,18.521,4.0,66.166,4,5.0,São Paulo Grand Prix,False,20,2023,49.1,21.1,17.5625,14.8,24.0,81.0,0.3,1016.1125,13.375,2023,race,True,True,False,False,True,3,True,True,False
